id,slug,text,perimeter,group_id,group_name
1661-alecob-agence-locale-de-lenergie-et-du-climat-alec,alecob-agence-locale-de-lenergie-et-du-climat-alec,ALECOB - Agence Locale de l'Energie et du Climat (ALEC),PAYS CENTRE OUEST BRETAGNE,13.0,Agence Locale de l'Energie et du Climat (ALEC)
1662-aleda-agence-locale-de-lenergie-et-du-climat-alec,aleda-agence-locale-de-lenergie-et-du-climat-alec,ALEDA - Agence Locale de l'Energie et du Climat (ALEC),Ariège,13.0,Agence Locale de l'Energie et du Climat (ALEC)
1663-alepte-agence-locale-de-lenergie-et-du-climat-alec,alepte-agence-locale-de-lenergie-et-du-climat-alec,ALEPTE  - Agence Locale de l'Energie et du Climat (ALEC),Paris Terres d'Envol (EPT),13.0,Agence Locale de l'Energie et du Climat (ALEC)
1664-alme-mulhouse-sud-alsace-agence-locale-de-lenergie,alme-mulhouse-sud-alsace-agence-locale-de-lenergie,ALME Mulhouse sud Alsace - Agence Locale de l'Energie et du Climat (ALEC),CA Mulhouse Alsace Agglomération,13.0,Agence Locale de l'Energie et du Climat (ALEC)
1665-aloen-agence-locale-de-lenergie-et-du-climat-alec,aloen-agence-locale-de-lenergie-et-du-climat-alec,ALOEN - Agence Locale de l'Energie et du Climat (ALEC),Agence Locale de l’Energie et du Climat de Bretagne Sud,13.0,Agence Locale de l'Energie et du Climat (ALEC)
1666-apc-agence-locale-de-lenergie-et-du-climat-alec,apc-agence-locale-de-lenergie-et-du-climat-alec,APC - Agence Locale de l'Energie et du Climat (ALEC),Paris,13.0,Agence Locale de l'Energie et du Climat (ALEC)
1667-energence-agence-locale-de-lenergie-et-du-climat-a,energence-agence-locale-de-lenergie-et-du-climat-a,ENER'GENCE - Agence Locale de l'Energie et du Climat (ALEC),POLE METROPOLITAIN DU PAYS DE BREST,13.0,Agence Locale de l'Energie et du Climat (ALEC)
1668-heol-agence-locale-de-lenergie-et-du-climat-alec,heol-agence-locale-de-lenergie-et-du-climat-alec,HEOL - Agence Locale de l'Energie et du Climat (ALEC),PAYS DE MORLAIX,13.0,Agence Locale de l'Energie et du Climat (ALEC)
1669-lozere-energie-agence-locale-de-lenergie-et-du-cli,lozere-energie-agence-locale-de-lenergie-et-du-cli,Lozère Energie - Agence Locale de l'Energie et du Climat (ALEC),Lozère,13.0,Agence Locale de l'Energie et du Climat (ALEC)
1670-seine-et-marne-environnement-agence-locale-de-lene,seine-et-marne-environnement-agence-locale-de-lene,Seine et Marne Environnement - Agence Locale de l'Energie et du Climat (ALEC),Seine-et-Marne,13.0,Agence Locale de l'Energie et du Climat (ALEC)
1671-soleval-agence-locale-de-lenergie-et-du-climat-ale,soleval-agence-locale-de-lenergie-et-du-climat-ale,SOLEVAL - Agence Locale de l'Energie et du Climat (ALEC),Haute-Garonne,13.0,Agence Locale de l'Energie et du Climat (ALEC)
1672-syndicat-departemental-denergies-de-lardeche-sde-0,syndicat-departemental-denergies-de-lardeche-sde-0,Syndicat Départemental d’Energies de l’Ardèche (SDE 07),Ardèche,113.0,Syndicat départemental d'énergie (SDE)
1674-union-regionale-des-caue-normands,union-regionale-des-caue-normands,Union régionale des CAUE Normands,Normandie,21.0,"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE / URCAUE)"
1675-scot-grand-douaisis-syndicat-mixte,scot-grand-douaisis-syndicat-mixte,SCOT Grand Douaisis (Syndicat mixte),SCOT DU GRAND-DOUAISIS,44.0,Syndicat mixte
1676-parc-naturel-regional-du-medoc-pnr,parc-naturel-regional-du-medoc-pnr,Parc naturel régional du MÉDOC (PNR),,,
1677-fondation-daniel-et-nina-carasso,fondation-daniel-et-nina-carasso,Fondation Daniel et Nina Carasso,France,91.0,Fondation ou institut
1678-delegation-regionale-academique-la-jeunesse-lengag,delegation-regionale-academique-la-jeunesse-lengag,"Délégation régionale académique à la jeunesse, à l'engagement et aux sports Auvergne Rhône-Alpes (DRAJES)",Auvergne-Rhône-Alpes,37.0,"Délégation régionale académique à la jeunesse, à l'engagement et aux sports (DRAJES)"
1680-ddtm-du-finistere,ddtm-du-finistere,Direction départementale des Territoires et de la Mer (DDTM) du Finistère,Finistère,27.0,Direction Départementale des Territoires / et de la Mer (DDT/DDTM)
1681-carsat-nord-est,carsat-nord-est,Caisse d'assurance retraite et de la santé au travail Nord-Est (CARSAT),"Ardennes, Aube, Marne,Haute-Marne, Meurthe-et-Moselle, Meuse, Vosges",59.0,Caisse d'assurance retraite et de la santé au travail (CARSAT)
1742-caisse-dassurance-retraite-et-de-la-sante-au-trava,caisse-dassurance-retraite-et-de-la-sante-au-trava,Caisse d'assurance retraite et de la santé au travail Alsace-Moselle (CARSAT),,,
1743-caisse-dassurance-retraite-et-de-la-sante-au-trava,caisse-dassurance-retraite-et-de-la-sante-au-trava,Caisse d'assurance retraite et de la santé au travail Auvergne (CARSAT),,,
1744-caisse-dassurance-retraite-et-de-la-sante-au-trava,caisse-dassurance-retraite-et-de-la-sante-au-trava,Caisse d'assurance retraite et de la santé au travail Aquitaine (CARSAT),Nouvelle-Aquitaine,59.0,Caisse d'assurance retraite et de la santé au travail (CARSAT)
1745-caisse-dassurance-retraite-et-de-la-sante-au-trava,caisse-dassurance-retraite-et-de-la-sante-au-trava,Caisse d'assurance retraite et de la santé au travail Bretagne (CARSAT),,,
1746-caisse-dassurance-retraite-et-de-la-sante-au-trava,caisse-dassurance-retraite-et-de-la-sante-au-trava,Caisse d'assurance retraite et de la santé au travail Bourgogne et Franche-Comté (CARSAT),Bourgogne-Franche-Comté,59.0,Caisse d'assurance retraite et de la santé au travail (CARSAT)
1747-caisse-dassurance-retraite-et-de-la-sante-au-trava,caisse-dassurance-retraite-et-de-la-sante-au-trava,Caisse d'assurance retraite et de la santé au travail Centre-Val-de-Loire (CARSAT),Centre-Val de Loire,59.0,Caisse d'assurance retraite et de la santé au travail (CARSAT)
1748-caisse-dassurance-retraite-et-de-la-sante-au-trava,caisse-dassurance-retraite-et-de-la-sante-au-trava,Caisse d'assurance retraite et de la santé au travail Centre-Ouest (CARSAT),,,
1749-lassurance-retraite-ile-de-france,lassurance-retraite-ile-de-france,L'Assurance retraite Île-de-France,,,
1750-caisse-dassurance-retraite-et-de-la-sante-au-trava,caisse-dassurance-retraite-et-de-la-sante-au-trava,Caisse d'assurance retraite et de la santé au travail Languedoc-Roussillon (CARSAT),Languedoc-Roussillon,59.0,Caisse d'assurance retraite et de la santé au travail (CARSAT)
1751-caisse-dassurance-retraite-et-de-la-sante-au-trava,caisse-dassurance-retraite-et-de-la-sante-au-trava,Caisse d'assurance retraite et de la santé au travail Midi-Pyrénées (CARSAT),Midi-Pyrénées,59.0,Caisse d'assurance retraite et de la santé au travail (CARSAT)
1753-caisse-dassurance-retraite-et-de-la-sante-au-trava,caisse-dassurance-retraite-et-de-la-sante-au-trava,Caisse d'assurance retraite et de la santé au travail Normandie (CARSAT),Normandie,59.0,Caisse d'assurance retraite et de la santé au travail (CARSAT)
1754-caisse-dassurance-retraite-et-de-la-sante-au-trava,caisse-dassurance-retraite-et-de-la-sante-au-trava,Caisse d'assurance retraite et de la santé au travail Pays-de-la-Loire (CARSAT),,,
1755-caisse-dassurance-retraite-et-de-la-sante-au-trava,caisse-dassurance-retraite-et-de-la-sante-au-trava,Caisse d'assurance retraite et de la santé au travail Rhône-Alpes (CARSAT),,,
1756-caisse-dassurance-retraite-et-de-la-sante-au-trava,caisse-dassurance-retraite-et-de-la-sante-au-trava,Caisse d'assurance retraite et de la santé au travail Sud-Est (CARSAT),Région Sud PACA et Corse,59.0,Caisse d'assurance retraite et de la santé au travail (CARSAT)
1757-caisse-generale-de-securite-sociale-martinique-cgs,caisse-generale-de-securite-sociale-martinique-cgs,Caisse générale de sécurité sociale Martinique (CGSS),,,
1758-caisse-generale-de-securite-sociale-la-reunion-cgs,caisse-generale-de-securite-sociale-la-reunion-cgs,Caisse générale de sécurité sociale La Réunion (CGSS),,,
1759-caisse-generale-de-securite-sociale-guyane-cgss,caisse-generale-de-securite-sociale-guyane-cgss,Caisse générale de sécurité sociale Guyane (CGSS),,,
1760-caisse-generale-de-securite-sociale-mayotte-cgss,caisse-generale-de-securite-sociale-mayotte-cgss,Caisse générale de sécurité sociale Mayotte (CGSS),,,
1761-caisse-generale-de-securite-sociale-guadeloupe-cgs,caisse-generale-de-securite-sociale-guadeloupe-cgs,Caisse générale de sécurité sociale Guadeloupe (CGSS),,,
1762-groupe-daction-locale-du-velay-gal-du-velay,groupe-daction-locale-du-velay-gal-du-velay,Groupe d'Action Locale du Velay (GAL),GAL Pays du Velay,152.0,Groupe d'Action Locale (GAL)
1763-museum-national-dhistoire-naturelle-mnhn,museum-national-dhistoire-naturelle-mnhn,Muséum national d'Histoire naturelle (MNHN),France,148.0,Établissement public local (autre)
1764-ums-patrinat,ums-patrinat,Patrimoine naturel (PatriNat) - Unité Mixte de Service (UMS),France,45.0,Association nationale
1765-delegation-regionale-academique-la-jeunesse-lengag,delegation-regionale-academique-la-jeunesse-lengag,"Délégation régionale académique à la jeunesse, à l'engagement et aux sports (DRAJES) - Corse",Corse,37.0,"Délégation régionale académique à la jeunesse, à l'engagement et aux sports (DRAJES)"
1766-delegation-regionale-academique-la-jeunesse-lengag,delegation-regionale-academique-la-jeunesse-lengag,"Délégation régionale académique à la jeunesse, à l'engagement et aux sports (DRAJES) - Pays-de-la-Loire",Pays de la Loire,37.0,"Délégation régionale académique à la jeunesse, à l'engagement et aux sports (DRAJES)"
1767-service-departemental-la-jeunesse-lengagement-et-a,service-departemental-la-jeunesse-lengagement-et-a,"Service départemental à la jeunesse, à l'engagement et aux sports du Loiret (SDEJS)",Loiret,35.0,"Service départemental à la jeunesse, à l'engagement et aux sports (SDJES)"
1768-service-departemental-la-jeunesse-lengagement-et-a,service-departemental-la-jeunesse-lengagement-et-a,"Service départemental à la jeunesse, à l'engagement et aux sports de la Loire-Atlantique",Loire-Atlantique,35.0,"Service départemental à la jeunesse, à l'engagement et aux sports (SDJES)"
1769-service-departemental-la-jeunesse-lengagement-et-a,service-departemental-la-jeunesse-lengagement-et-a,"Service départemental à la jeunesse, à l'engagement et aux sports de la Mayenne",Mayenne,35.0,"Service départemental à la jeunesse, à l'engagement et aux sports (SDJES)"
1770-service-departemental-la-jeunesse-lengagement-et-a,service-departemental-la-jeunesse-lengagement-et-a,"Service départemental à la jeunesse, à l'engagement et aux sports de la Sarthe (SDEJS)",Sarthe,35.0,"Service départemental à la jeunesse, à l'engagement et aux sports (SDJES)"
1771-service-departemental-la-jeunesse-lengagement-et-a,service-departemental-la-jeunesse-lengagement-et-a,"Service départemental à la jeunesse, à l'engagement et aux sports de Maine-et-Loire",Maine-et-Loire,35.0,"Service départemental à la jeunesse, à l'engagement et aux sports (SDJES)"
1772-service-departemental-la-jeunesse-lengagement-et-a,service-departemental-la-jeunesse-lengagement-et-a,"Service départemental à la jeunesse, à l'engagement et aux sports de la Vendée (SDEJS)",Vendée,35.0,"Service départemental à la jeunesse, à l'engagement et aux sports (SDJES)"
1774-etablissement-public-foncier-local-de-normandie-ep,etablissement-public-foncier-local-de-normandie-ep,Établissement public foncier local de Normandie (EPF),Normandie,36.0,Établissement public foncier (EPF)
1776-alliance-intermetropolitaine-loire-bretagne,alliance-intermetropolitaine-loire-bretagne,Alliance Intermétropolitaine Loire Bretagne,Alliance Intermétropolitaine Loire Bretagne,4.0,EPCI (hors métropoles) OU Établissement public territorial (EPT)
1777-directions-departementales-de-la-protection-des-po,directions-departementales-de-la-protection-des-po,"Directions départementales de l'emploi, du travail, des solidarités et de la protection des populations (DDETS / DDETSPP)",France,77.0,"Directions Départementales de l'Emploi, du Travail, des Solidarités et de la Protection des Populations (DDETS / DDETSPP) - GENERIQUE"
1778-comminges-pyrenees-petr,comminges-pyrenees-petr,Pays Comminges Pyrénées,Comminges Pyrénées (PETR),8.0,Pays OU Pôle d'équilibre territorial et rural (PETR)
1779-ministere-de-la-mer,ministere-de-la-mer,Ministère de la Mer,France,100.0,Ministère de la Mer
1780-association-transitions-pro-atpro,association-transitions-pro-atpro,Association « Transitions Pro » (ATpro),France,45.0,Association nationale
1781-direction-de-lenvironnement-de-lamenagement-et-du,direction-de-lenvironnement-de-lamenagement-et-du,"Directions de l'Environnement, de l'Aménagement et du Logement (DEAL)",Outre-mer,81.0,"Directions régionales de l’environnement, de l’aménagement et du logement (DEAL / DREAL / DRIEAT) - GENERIQUE"
1782-registre-de-preuve-de-covoiturage,registre-de-preuve-de-covoiturage,Registre de preuve de covoiturage,France,111.0,Entreprise
1783-directions-regionales-de-lalimentation-de-lagricul,directions-regionales-de-lalimentation-de-lagricul,"Directions Régionales de l’Alimentation, de l’Agriculture et de la Forêt (DRAAF)",France,79.0,"Directions Régionales de l’Alimentation, de l’Agriculture et de la Forêt (DRAAF) - GENERIQUE"
1784-missions-locales,missions-locales,Missions Locales,France,45.0,Association nationale
1785-reseau-national-des-collectivites-mobilisees-contr,reseau-national-des-collectivites-mobilisees-contr,Réseau National des collectivités mobilisées contre le logement vacant (RNCLV),France,45.0,Association nationale
1787-ddt-des-deux-sevres,ddt-des-deux-sevres,DDT des Deux-Sèvres,Deux-Sèvres,27.0,Direction Départementale des Territoires / et de la Mer (DDT/DDTM)
1788-voies-navigables-de-france-vnf,voies-navigables-de-france-vnf,Voies navigables de France (VNF),France,148.0,Établissement public local (autre)
1789-cara,cara,CARA,Auvergne-Rhône-Alpes,121.0,Association locale
1790-alliance-villes-emploi,alliance-villes-emploi,Alliance Villes Emploi,France,45.0,Association nationale
1791-defi-emploi-du-pays-de-brest,defi-emploi-du-pays-de-brest,DEFIS emploi du Pays de Brest,POLE METROPOLITAIN DU PAYS DE BREST,148.0,Établissement public local (autre)
1792-service-departemental-la-jeunesse-lengagement-et-a,service-departemental-la-jeunesse-lengagement-et-a,"Service départemental à la jeunesse, à l'engagement et aux sports du Var",Var,35.0,"Service départemental à la jeunesse, à l'engagement et aux sports (SDJES)"
1794-mission-interministerielle-de-lutte-contre-les-dro,mission-interministerielle-de-lutte-contre-les-dro,Mission interministérielle de lutte contre les drogues et les conduites addictives,France,75.0,Direction / délégation / mission  interministérielle et Secrétariat général
1795-sciences-po-executive-education,sciences-po-executive-education,Sciences Po Executive Education,France,46.0,Établissement public national (autre)
1796-prefecture-de-la-reunion,prefecture-de-la-reunion,Préfecture de la Réunion,La Réunion,39.0,Préfecture de région
1798-association-notre-village,association-notre-village,Association Notre Village,France,45.0,Association nationale
1799-association-le-grand-secret-du-lien,association-le-grand-secret-du-lien,Association Le Grand Secret du Lien,France,45.0,Association nationale
1800-fondation-bel,fondation-bel,Fondation Bel,France,91.0,Fondation ou institut
1801-alte-69-agence-locale-de-la-transition-energetique,alte-69-agence-locale-de-la-transition-energetique,ALTE 69 - Agence Locale de la Transition Énergétique du Rhône,Rhône,13.0,Agence Locale de l'Energie et du Climat (ALEC)
1802-ddt-de-la-savoie,ddt-de-la-savoie,DDT de la Savoie,Savoie,27.0,Direction Départementale des Territoires / et de la Mer (DDT/DDTM)
1803-prefecture-de-la-savoie,prefecture-de-la-savoie,Préfecture de la Savoie,Savoie,38.0,Préfécture de département OU sous préfecture
1804-ddcspp-de-la-savoie,ddcspp-de-la-savoie,DDETSPP de Savoie,Savoie,25.0,"Direction Départementale de l'Emploi, du Travail, des Solidarités et de la Protection des Populations (DDETSPP)"
1805-conseil-architecture-urbanisme-environnement-caue,conseil-architecture-urbanisme-environnement-caue,"Conseils d'architecture, d'urbanisme et d'environnement (CAUE)",France,64.0,"Conseils d'architecture, d'urbanisme et de l'environnement (CAUE/URCAUE) - GENERIQUE"
1806-syndicat-intercommunal-pour-le-gaz-et-lelectricite,syndicat-intercommunal-pour-le-gaz-et-lelectricite,Service public du gaz de l'électricité et des énergies locales en Île-de-France (SIGEIF),Île-de-France,113.0,Syndicat départemental d'énergie (SDE)
1807-agence-locale-de-lenergie-et-du-climat-alec,agence-locale-de-lenergie-et-du-climat-alec,Agences Locales de l'Energie et du Climat (ALEC),France,13.0,Agence Locale de l'Energie et du Climat (ALEC)
1808-prefecture-de-la-nievre,prefecture-de-la-nievre,Préfecture de la Nièvre,Nièvre,38.0,Préfécture de département OU sous préfecture
1809-ddt-de-la-nievre,ddt-de-la-nievre,DDT de la Nièvre,Nièvre,27.0,Direction Départementale des Territoires / et de la Mer (DDT/DDTM)
1810-direction-departementale-de-la-cohesion-sociale-de,direction-departementale-de-la-cohesion-sociale-de,DDETSPP de la Nièvre,Nièvre,25.0,"Direction Départementale de l'Emploi, du Travail, des Solidarités et de la Protection des Populations (DDETSPP)"
1811-ddt-de-lessonne,ddt-de-lessonne,DDT de l'Essonne,Essonne,27.0,Direction Départementale des Territoires / et de la Mer (DDT/DDTM)
1812-djscs-de-la-reunion,djscs-de-la-reunion,"Délégation régionale académiques à la jeunesse, à l’engagement et aux sports (DRAJES) - Réunion",La Réunion,37.0,"Délégation régionale académique à la jeunesse, à l'engagement et aux sports (DRAJES)"
1813-federation-des-parcs-naturels-regionaux-de-france,federation-des-parcs-naturels-regionaux-de-france,Fédération des parcs naturels régionaux de France,France,90.0,Fédération
1814-union-regionale-des-caue-urcaue,union-regionale-des-caue-urcaue,Unions régionales des CAUE (URCAUE),,64.0,"Conseils d'architecture, d'urbanisme et de l'environnement (CAUE/URCAUE) - GENERIQUE"
1815-direction-generale-de-la-prevention-des-risques-dg,direction-generale-de-la-prevention-des-risques-dg,Direction Générale de la Prévention des Risques (DGPR),France,102.0,Ministère de la Transition Ecologique (MTE)
1816-fondation-du-patrimoine,fondation-du-patrimoine,Fondation du Patrimoine,France,91.0,Fondation ou institut
1817-direction-regionale-des-affaires-culturelles-drac,direction-regionale-des-affaires-culturelles-drac,Directions Régionales des Affaires Culturelles (DRAC),France,83.0,Directions Régionales des Affaires Culturelles (DRAC) - GENERIQUE
1818-ddtm-du-var,ddtm-du-var,DDTM du Var,Var,27.0,Direction Départementale des Territoires / et de la Mer (DDT/DDTM)
1819-ademe-direction-regionale-martinique,ademe-direction-regionale-martinique,Ademe - Direction régionale - Martinique,Martinique,12.0,ADEME - Direction régionale
1820-collectivite-territoriale-de-martinique-ctm,collectivite-territoriale-de-martinique-ctm,Collectivité Territoriale de Martinique (CTM),Martinique,2.0,Conseil régional (CR)
1821-ddtm-de-laude,ddtm-de-laude,DDT de l'Aude,Aude,27.0,Direction Départementale des Territoires / et de la Mer (DDT/DDTM)
1822-sites-cites-remarquables-de-france,sites-cites-remarquables-de-france,Sites & Cités remarquables de France,France,45.0,Association nationale
1824-ddcs-de-la-vendee,ddcs-de-la-vendee,DDETS de Vendée,Vendée,25.0,"Direction Départementale de l'Emploi, du Travail, des Solidarités et de la Protection des Populations (DDETSPP)"
1825-ddcs-de-la-sarthe,ddcs-de-la-sarthe,DDETS de Sarthe,Sarthe,25.0,"Direction Départementale de l'Emploi, du Travail, des Solidarités et de la Protection des Populations (DDETSPP)"
1826-ddcs-de-mayenne,ddcs-de-mayenne,DDETS de Mayenne,Mayenne,25.0,"Direction Départementale de l'Emploi, du Travail, des Solidarités et de la Protection des Populations (DDETSPP)"
1827-ddcs-du-maine-et-loire,ddcs-du-maine-et-loire,DDETS du Maine-et-Loire,Maine-et-Loire,25.0,"Direction Départementale de l'Emploi, du Travail, des Solidarités et de la Protection des Populations (DDETSPP)"
1828-ddcs-de-loire-atlantique,ddcs-de-loire-atlantique,DDETS de Loire-Atlantique,Loire-Atlantique,25.0,"Direction Départementale de l'Emploi, du Travail, des Solidarités et de la Protection des Populations (DDETSPP)"
